state,city,neighborhood,street,price,area,rooms,bathrooms,garage,number,done,furnished,type
3,9,19,712,250000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,58,576,250000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,26,694,690000.0,74.0,2.0,2.0,1.0,1.0,2,0,0
3,9,58,757,450000.0,60.0,2.0,2.0,1.0,,2,0,0
3,9,65,388,450000.0,225.0,3.0,3.0,1.0,451.0,2,0,1
3,9,26,181,495000.0,180.0,3.0,3.0,2.0,110.0,2,0,1
3,9,21,788,780000.0,82.0,2.0,2.0,2.0,6.0,2,0,0
3,9,21,642,1290000.0,140.0,3.0,1.0,2.0,428.0,2,0,0
3,9,65,146,780000.0,180.0,4.0,3.0,2.0,500.0,2,0,1
3,9,26,601,1155000.0,180.0,4.0,4.0,2.0,28.0,2,0,1
3,9,23,386,590000.0,64.0,2.0,1.0,1.0,250.0,2,0,1
3,9,58,333,630000.0,122.0,3.0,2.0,1.0,,2,0,0
3,9,19,712,250000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,58,576,240000.0,60.0,3.0,2.0,1.0,,2,0,0
3,9,21,226,3000000.0,220.0,4.0,2.0,2.0,,2,0,0
3,9,58,727,750000.0,100.0,3.0,2.0,2.0,56.0,2,0,0
3,9,26,678,750000.0,214.0,4.0,3.0,2.0,541.0,2,0,1
3,9,21,56,629000.0,82.0,2.0,2.0,1.0,,2,0,0
3,9,25,555,950000.0,165.0,3.0,2.0,2.0,,2,0,0
3,9,58,271,299000.0,60.0,2.0,1.0,1.0,69.0,2,0,0
3,9,19,428,195000.0,60.0,2.0,1.0,1.0,132.0,2,0,0
3,9,21,342,895000.0,110.0,3.0,3.0,1.0,7.0,2,0,0
3,9,21,448,750000.0,110.0,3.0,3.0,1.0,50.0,2,0,0
3,9,13,768,400000.0,63.0,3.0,2.0,1.0,86.0,2,0,0
3,9,58,577,750000.0,90.0,3.0,1.0,1.0,5.0,2,0,0
3,9,21,544,1099000.0,120.0,3.0,3.0,2.0,69.0,2,0,0
3,9,21,275,750000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,21,448,599000.0,80.0,2.0,2.0,1.0,122.0,2,0,0
3,9,12,72,380000.0,70.0,2.0,2.0,1.0,2800.0,2,0,0
3,9,61,471,380000.0,71.0,2.0,2.0,1.0,30.0,2,0,0
3,9,58,644,850000.0,145.0,3.0,2.0,1.0,11.0,2,0,1
3,9,21,564,900000.0,110.0,3.0,2.0,3.0,296.0,2,0,0
3,9,58,757,1270000.0,230.0,4.0,3.0,2.0,123.0,2,0,5
3,9,21,496,790000.0,110.0,3.0,3.0,1.0,,2,0,0
3,9,21,215,2500000.0,220.0,3.0,2.0,1.0,68.0,2,0,5
3,9,21,404,650000.0,100.0,3.0,3.0,1.0,,2,0,0
3,9,61,401,1200000.0,200.0,3.0,2.0,2.0,,2,0,5
3,9,61,59,908700.0,84.0,3.0,2.0,1.0,,2,0,0
3,9,50,563,910000.0,90.0,2.0,2.0,1.0,4.0,2,0,0
3,9,5,66,420000.0,71.0,3.0,2.0,1.0,1032.0,2,0,0
3,9,62,47,3200000.0,200.0,2.0,2.0,3.0,,2,0,5
3,9,58,349,690000.0,100.0,3.0,2.0,1.0,,2,0,0
3,9,23,606,1600000.0,162.0,4.0,3.0,2.0,120.0,2,0,0
3,9,19,503,175000.0,50.0,2.0,1.0,2.0,,2,0,0
3,9,19,113,200000.0,43.0,2.0,1.0,1.0,,2,0,0
3,9,50,72,850000.0,130.0,3.0,2.0,3.0,8366.0,2,0,0
3,9,21,404,900000.0,90.0,2.0,2.0,1.0,,2,0,0
3,9,58,333,850000.0,220.0,4.0,3.0,2.0,,2,0,5
3,9,58,349,1150000.0,188.0,3.0,3.0,2.0,,2,0,0
3,9,71,485,750000.0,98.0,3.0,2.0,1.0,,2,0,0
3,9,26,445,550000.0,170.0,3.0,2.0,2.0,32.0,2,0,1
3,9,21,504,1700000.0,180.0,4.0,4.0,2.0,,2,0,0
3,9,13,461,360000.0,66.0,2.0,2.0,1.0,,2,0,0
3,9,21,588,1500000.0,210.0,4.0,4.0,2.0,,2,0,0
3,9,21,12,440000.0,74.0,2.0,1.0,2.0,,2,0,0
3,9,23,386,500000.0,94.0,2.0,1.0,1.0,,2,0,0
3,9,21,549,770000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,21,411,600000.0,82.0,2.0,1.0,1.0,,2,0,0
3,9,58,576,260000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,58,333,240000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,13,168,300000.0,68.0,2.0,1.0,1.0,,2,0,0
3,9,50,760,840000.0,196.0,3.0,3.0,3.0,118.0,2,0,1
3,9,19,814,165000.0,90.0,3.0,1.0,1.0,3.0,2,0,0
3,9,7,331,305000.0,52.0,2.0,1.0,1.0,230.0,2,0,0
3,9,21,562,800000.0,95.0,2.0,2.0,1.0,187.0,2,0,0
3,9,26,106,1200000.0,180.0,4.0,3.0,2.0,1.0,2,0,2
3,9,58,757,690000.0,85.0,2.0,2.0,1.0,85.0,2,0,0
3,9,61,59,1899000.0,202.0,3.0,4.0,1.0,,2,0,5
3,9,50,502,889900.0,85.0,1.0,1.0,1.0,101.0,2,0,5
3,9,23,386,530000.0,89.0,2.0,3.0,1.0,549.0,2,0,0
3,9,56,23,215900.0,42.0,2.0,1.0,1.0,,2,0,0
3,9,58,431,800000.0,150.0,4.0,2.0,2.0,120.0,2,0,1
3,9,21,134,2900000.0,186.0,4.0,1.0,3.0,121.0,2,0,0
3,9,42,84,185000.0,60.0,3.0,1.0,1.0,3355.0,2,0,0
3,9,58,576,280000.0,58.0,2.0,2.0,1.0,611.0,2,0,0
3,9,21,791,980000.0,114.0,3.0,3.0,2.0,,2,0,0
3,9,13,552,290000.0,60.0,2.0,1.0,1.0,51.0,2,0,0
3,9,21,653,320000.0,41.0,1.0,1.0,1.0,,2,0,0
3,9,58,577,780000.0,96.0,3.0,4.0,2.0,,2,0,0
3,9,26,722,750000.0,120.0,3.0,4.0,2.0,,2,0,1
3,9,68,110,550000.0,152.0,3.0,1.0,1.0,,2,0,1
3,9,11,273,1900000.0,176.0,4.0,4.0,2.0,1.0,2,0,22
3,9,26,302,550000.0,50.0,2.0,2.0,2.0,288.0,2,0,1
3,9,50,760,840000.0,196.0,3.0,3.0,3.0,118.0,2,0,1
3,9,16,112,690000.0,170.0,3.0,2.0,1.0,,2,0,2
3,9,21,448,1200000.0,200.0,3.0,3.0,2.0,,2,0,5
3,9,58,576,415000.0,55.0,1.0,1.0,1.0,,2,0,0
3,9,19,49,300000.0,75.0,2.0,2.0,1.0,,2,0,0
3,9,18,622,390000.0,64.0,3.0,2.0,1.0,,2,0,0
3,9,58,354,290000.0,72.0,2.0,1.0,1.0,,2,0,0
3,9,14,295,949000.0,100.0,3.0,3.0,2.0,23.0,2,0,0
3,9,21,404,895000.0,82.0,2.0,3.0,1.0,200.0,2,0,0
3,9,27,73,260000.0,65.0,2.0,2.0,1.0,567.0,2,0,0
3,9,21,485,900000.0,90.0,3.0,3.0,2.0,,2,0,0
3,9,21,496,960000.0,100.0,3.0,1.0,2.0,,2,0,0
3,9,26,507,1150000.0,177.0,4.0,5.0,2.0,,2,0,2
3,9,50,154,1350000.0,130.0,4.0,3.0,1.0,,2,0,1
3,9,8,361,670000.0,100.0,3.0,2.0,1.0,47.0,2,0,0
3,9,26,507,1200000.0,177.0,4.0,5.0,2.0,26.0,2,0,1
3,9,68,833,450000.0,107.0,3.0,3.0,2.0,855.0,2,0,2
3,9,58,349,470000.0,90.0,3.0,1.0,1.0,,2,0,0
3,9,26,45,600000.0,180.0,3.0,4.0,1.0,,2,0,2
3,9,13,552,585000.0,98.0,3.0,1.0,1.0,,2,0,0
3,9,19,49,720000.0,125.0,3.0,3.0,2.0,,2,0,5
3,9,21,206,950000.0,170.0,3.0,3.0,2.0,375.0,2,0,0
3,9,65,357,540000.0,78.0,3.0,2.0,2.0,504.0,2,0,1
3,9,21,590,850000.0,95.0,3.0,3.0,1.0,116.0,2,0,0
3,9,21,448,890000.0,117.0,4.0,2.0,1.0,,2,0,5
3,9,19,680,250000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,41,25,1365000.0,92.0,2.0,1.0,2.0,321.0,2,0,5
3,9,23,336,720000.0,152.0,4.0,2.0,1.0,123.0,2,0,0
3,9,68,20,660000.0,132.0,3.0,3.0,2.0,8000.0,2,0,2
3,9,21,558,1900000.0,200.0,4.0,3.0,2.0,,2,0,0
3,9,58,354,290000.0,72.0,2.0,1.0,1.0,,2,0,0
3,9,14,295,949000.0,100.0,3.0,3.0,2.0,23.0,2,0,0
3,9,21,404,895000.0,82.0,2.0,3.0,1.0,200.0,2,0,0
3,9,21,448,1155000.0,93.0,3.0,2.0,2.0,80.0,2,0,0
3,9,26,64,750000.0,140.0,4.0,3.0,2.0,1.0,2,0,1
3,9,26,274,650000.0,130.0,3.0,3.0,3.0,1.0,2,0,1
3,9,71,485,838000.0,100.0,3.0,2.0,2.0,10.0,2,0,0
3,9,21,38,1400000.0,150.0,3.0,3.0,1.0,155.0,2,0,0
3,9,23,108,2000000.0,190.0,4.0,3.0,1.0,,2,0,0
3,9,59,172,250000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,27,73,260000.0,65.0,2.0,2.0,1.0,567.0,2,0,0
3,9,21,485,900000.0,90.0,3.0,3.0,2.0,,2,0,0
3,9,26,507,1150000.0,177.0,4.0,5.0,2.0,,2,0,2
3,9,5,113,800000.0,220.0,4.0,3.0,2.0,,2,0,2
3,9,49,66,850000.0,195.0,3.0,3.0,2.0,,2,0,2
3,9,58,576,470000.0,73.0,2.0,2.0,1.0,196.0,2,0,0
3,9,58,644,620000.0,66.0,2.0,1.0,1.0,15.0,2,0,0
3,9,21,619,1590000.0,190.0,4.0,5.0,2.0,346.0,2,0,0
3,9,21,448,1035000.0,93.0,3.0,2.0,1.0,80.0,2,0,0
3,9,19,301,190000.0,59.0,2.0,1.0,1.0,48.0,2,0,0
3,9,11,48,749900.0,69.0,2.0,2.0,1.0,574.0,2,0,0
3,9,14,46,1250000.0,123.0,3.0,3.0,2.0,840.0,2,0,0
3,9,5,66,440000.0,81.0,2.0,2.0,1.0,3704.0,2,0,0
3,9,40,236,850000.0,175.0,4.0,3.0,2.0,4656.0,2,0,2
3,9,58,576,420000.0,90.0,3.0,1.0,1.0,282.0,2,0,0
3,9,14,513,1390000.0,120.0,3.0,3.0,2.0,36.0,2,0,0
3,9,21,617,1080000.0,152.0,3.0,1.0,1.0,,2,0,0
3,9,21,12,580000.0,90.0,2.0,2.0,1.0,,2,0,0
3,9,21,404,540000.0,79.0,2.0,1.0,1.0,,2,0,0
3,9,21,38,1490000.0,150.0,3.0,2.0,1.0,,2,0,0
3,9,21,448,1350000.0,160.0,3.0,3.0,2.0,,2,0,5
3,9,58,333,260000.0,69.0,2.0,1.0,2.0,,2,0,0
3,9,58,757,552000.0,95.0,2.0,2.0,1.0,,2,0,0
3,9,48,431,730000.0,109.0,3.0,2.0,2.0,,2,0,0
3,9,13,303,375000.0,83.0,2.0,2.0,1.0,144.0,2,0,0
3,9,21,53,490000.0,55.0,1.0,1.0,1.0,409.0,2,0,0
3,9,17,264,270000.0,56.0,2.0,1.0,1.0,,2,0,0
3,9,8,150,880000.0,140.0,3.0,3.0,2.0,,2,0,0
3,9,21,411,980000.0,110.0,3.0,1.0,1.0,,2,0,0
3,9,11,48,3150000.0,210.0,3.0,1.0,2.0,,2,0,5
3,9,21,134,2175000.0,167.0,4.0,4.0,3.0,,2,0,0
3,9,21,53,680000.0,70.0,2.0,2.0,1.0,463.0,2,0,0
3,9,21,12,520000.0,80.0,2.0,1.0,1.0,403.0,2,0,0
3,9,19,172,380000.0,112.0,2.0,2.0,1.0,71.0,2,0,0
3,9,21,38,950000.0,74.0,2.0,2.0,1.0,55.0,2,0,0
3,9,58,554,355000.0,80.0,2.0,1.0,1.0,145.0,2,0,0
3,9,58,576,510000.0,133.0,3.0,2.0,1.0,282.0,2,0,0
3,9,21,504,780000.0,135.0,4.0,1.0,1.0,132.0,2,0,0
3,9,58,576,380000.0,60.0,2.0,1.0,1.0,419.0,2,0,0
3,9,58,757,955000.0,102.0,3.0,1.0,1.0,122.0,2,0,1
3,9,50,14,1750000.0,129.0,3.0,5.0,2.0,57.0,2,0,0
3,9,58,576,260000.0,62.0,2.0,1.0,1.0,407.0,2,0,0
3,9,31,172,280000.0,82.0,2.0,1.0,1.0,51.0,2,0,0
3,9,56,721,715000.0,200.0,4.0,3.0,2.0,,2,0,2
3,9,21,53,500000.0,61.0,2.0,1.0,1.0,,2,0,0
3,9,50,14,1750000.0,129.0,3.0,3.0,2.0,,2,0,0
3,9,61,59,975400.0,85.0,3.0,2.0,1.0,,2,0,0
3,9,23,620,350000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,50,14,1400000.0,110.0,3.0,3.0,2.0,3220.0,2,0,0
3,9,13,723,390000.0,65.0,1.0,1.0,1.0,,2,0,0
3,9,21,558,1525000.0,98.0,3.0,3.0,2.0,,2,0,0
3,9,13,593,390000.0,46.0,2.0,1.0,1.0,,2,0,0
3,9,50,472,890000.0,132.0,3.0,5.0,2.0,112.0,2,0,1
3,9,21,411,570000.0,72.0,2.0,2.0,1.0,,2,0,0
3,9,21,562,750000.0,70.0,1.0,1.0,1.0,,2,0,0
3,9,19,262,320000.0,78.0,2.0,2.0,1.0,,2,0,0
3,9,21,590,1250000.0,130.0,3.0,2.0,2.0,,2,0,0
3,9,62,54,800000.0,100.0,3.0,2.0,1.0,,2,0,0
3,9,23,108,1450000.0,186.0,3.0,4.0,1.0,,2,0,5
3,9,13,98,480000.0,69.0,3.0,1.0,1.0,,2,0,0
3,9,21,404,1050000.0,190.0,3.0,3.0,1.0,,2,0,0
3,9,7,402,270000.0,85.0,2.0,1.0,1.0,,2,0,0
3,9,7,328,465000.0,65.0,3.0,2.0,1.0,,2,0,0
3,9,5,66,430000.0,67.0,3.0,2.0,1.0,,2,0,0
3,9,19,801,220000.0,68.0,2.0,1.0,1.0,,2,0,0
3,9,8,150,900000.0,130.0,3.0,4.0,2.0,,2,0,0
3,9,21,699,540000.0,110.0,3.0,2.0,1.0,130.0,2,0,0
3,9,14,533,820000.0,122.0,3.0,3.0,2.0,,2,0,0
3,9,50,14,1750000.0,129.0,3.0,3.0,2.0,,2,0,0
3,9,61,59,975400.0,85.0,3.0,2.0,1.0,,2,0,0
3,9,23,620,350000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,50,14,1400000.0,110.0,3.0,3.0,2.0,3220.0,2,0,0
3,9,13,723,390000.0,65.0,1.0,1.0,1.0,,2,0,0
3,9,21,558,1525000.0,98.0,3.0,3.0,2.0,,2,0,0
3,9,21,12,520000.0,80.0,2.0,1.0,1.0,403.0,2,0,0
3,9,19,172,380000.0,112.0,2.0,2.0,1.0,71.0,2,0,0
3,9,23,606,750000.0,150.0,3.0,3.0,1.0,,2,0,0
3,9,21,134,950000.0,200.0,3.0,1.0,2.0,144.0,2,0,0
3,9,21,620,750000.0,75.0,2.0,2.0,1.0,186.0,2,0,0
3,9,5,66,370000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,64,86,550000.0,180.0,3.0,4.0,2.0,609.0,2,0,1
3,9,5,79,850000.0,210.0,3.0,3.0,2.0,,2,0,2
3,9,14,380,1450000.0,115.0,3.0,2.0,2.0,2.0,2,0,0
3,9,58,644,780000.0,93.0,3.0,2.0,1.0,130.0,2,0,0
3,9,50,574,990000.0,139.0,3.0,2.0,3.0,656.0,2,0,1
3,9,50,253,780000.0,124.0,3.0,2.0,1.0,100.0,2,0,1
3,9,21,504,989900.0,140.0,3.0,3.0,1.0,16.0,2,0,0
3,9,19,301,220000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,19,49,390000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,21,619,1120000.0,103.0,3.0,2.0,1.0,,2,0,0
3,9,21,38,860000.0,90.0,2.0,1.0,1.0,,2,0,0
3,9,13,168,475000.0,65.0,2.0,2.0,1.0,,2,0,0
3,9,21,275,650000.0,70.0,1.0,1.0,1.0,,2,0,0
3,9,21,215,950000.0,147.0,3.0,2.0,1.0,,2,0,0
3,9,21,562,1375000.0,171.0,3.0,2.0,1.0,,2,0,0
3,9,21,226,650000.0,100.0,3.0,2.0,1.0,69.0,2,0,0
3,9,13,168,475000.0,65.0,2.0,1.0,1.0,,2,0,0
3,9,58,333,289000.0,68.0,2.0,2.0,1.0,758.0,2,0,0
3,9,70,184,1525000.0,220.0,3.0,4.0,3.0,,2,0,2
3,9,42,186,420000.0,100.0,4.0,1.0,2.0,100.0,2,0,2
3,9,5,438,395000.0,74.0,3.0,2.0,1.0,450.0,2,0,0
3,9,21,785,690000.0,86.0,2.0,2.0,1.0,50.0,2,0,0
3,9,19,49,200000.0,78.0,2.0,1.0,1.0,366.0,2,0,0
3,9,19,10,350000.0,55.0,2.0,2.0,1.0,,2,0,0
3,9,21,564,1279900.0,120.0,3.0,3.0,2.0,,2,0,0
3,9,57,24,350000.0,105.0,3.0,2.0,2.0,,2,0,0
3,9,61,59,1101500.0,93.0,3.0,2.0,1.0,,2,0,0
3,9,26,675,1100000.0,225.0,4.0,4.0,2.0,3.0,2,0,1
3,9,19,262,320000.0,78.0,2.0,2.0,1.0,,2,0,0
3,9,21,590,1250000.0,130.0,3.0,2.0,2.0,,2,0,0
3,9,23,108,1450000.0,186.0,3.0,4.0,1.0,,2,0,5
3,9,58,333,450000.0,80.0,2.0,3.0,1.0,,2,0,0
3,9,58,576,245000.0,52.0,2.0,1.0,1.0,,2,0,0
3,9,19,495,490000.0,150.0,3.0,2.0,1.0,,2,0,5
3,9,21,56,700000.0,83.0,2.0,1.0,1.0,207.0,2,0,0
3,9,26,427,1155000.0,150.0,4.0,4.0,2.0,1.0,2,0,1
3,9,21,12,750000.0,150.0,4.0,3.0,2.0,,2,0,0
3,9,21,562,800000.0,106.0,4.0,1.0,1.0,,2,0,0
3,9,13,461,320000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,21,504,900000.0,150.0,4.0,4.0,1.0,,2,0,0
3,9,21,617,525000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,62,137,1550000.0,148.0,3.0,3.0,2.0,,2,0,5
3,9,21,38,1700000.0,190.0,3.0,1.0,2.0,,2,0,0
3,9,21,353,1700000.0,170.0,4.0,1.0,2.0,,2,0,0
3,9,50,464,2450000.0,182.0,3.0,4.0,2.0,,2,0,0
3,9,21,353,950000.0,233.0,3.0,3.0,1.0,171.0,2,0,0
3,9,58,349,560000.0,73.0,2.0,1.0,1.0,207.0,2,0,0
3,9,58,576,586000.0,160.0,2.0,2.0,1.0,419.0,2,0,5
3,9,19,680,230000.0,51.0,2.0,1.0,1.0,145.0,2,0,0
3,9,21,12,450000.0,78.0,2.0,2.0,1.0,301.0,2,0,0
3,9,19,578,265000.0,55.0,2.0,1.0,1.0,169.0,2,0,0
3,9,58,822,550000.0,80.0,2.0,3.0,1.0,24.0,2,0,0
3,9,26,373,755000.0,120.0,3.0,3.0,1.0,,2,0,1
3,9,50,14,1100000.0,130.0,3.0,3.0,2.0,,2,0,0
3,9,21,400,630000.0,120.0,3.0,2.0,1.0,,2,0,0
3,9,18,155,350000.0,70.0,3.0,1.0,1.0,,2,0,0
3,9,21,12,1100000.0,140.0,3.0,3.0,2.0,,2,0,0
3,9,21,400,740000.0,120.0,2.0,2.0,1.0,,2,0,0
3,9,21,206,1450000.0,157.0,4.0,3.0,2.0,,2,0,0
3,9,58,575,955000.0,110.0,2.0,1.0,1.0,,2,0,0
3,9,21,342,1400000.0,118.0,3.0,3.0,2.0,150.0,2,0,0
3,9,61,639,560000.0,97.0,3.0,2.0,1.0,,2,0,0
3,9,21,226,880000.0,130.0,3.0,2.0,1.0,,2,0,0
3,9,7,328,330000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,71,485,880000.0,102.0,3.0,1.0,2.0,,2,0,0
3,9,21,38,1990000.0,170.0,3.0,2.0,2.0,,2,0,0
3,9,21,134,1000000.0,225.0,3.0,2.0,1.0,100.0,2,0,0
3,9,21,642,1150000.0,95.0,3.0,2.0,2.0,,2,0,5
3,9,13,98,600000.0,80.0,3.0,2.0,1.0,4.0,2,0,0
3,9,13,552,290000.0,60.0,2.0,1.0,1.0,51.0,2,0,0
3,9,48,431,730000.0,100.0,3.0,1.0,2.0,,2,0,0
3,9,58,271,310000.0,65.0,2.0,1.0,1.0,,2,0,0
3,9,19,185,215000.0,72.0,2.0,1.0,1.0,,2,0,0
3,9,19,10,430000.0,102.0,2.0,2.0,1.0,,2,0,0
3,9,71,105,990000.0,120.0,3.0,3.0,2.0,,2,0,0
3,9,61,636,510000.0,75.0,2.0,1.0,1.0,,2,0,0
3,9,21,642,820000.0,130.0,3.0,2.0,1.0,,2,0,0
3,9,23,341,650000.0,69.0,2.0,3.0,1.0,,2,0,0
3,9,61,471,450000.0,85.0,3.0,1.0,1.0,,2,0,0
3,9,58,342,359000.0,58.0,2.0,1.0,1.0,,2,0,0
3,9,58,576,230000.0,54.0,2.0,1.0,1.0,,2,0,0
3,9,17,264,275000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,26,36,2400000.0,226.0,3.0,4.0,2.0,,2,0,2
3,9,21,226,1250000.0,142.0,3.0,2.0,1.0,,2,0,0
3,9,23,741,954000.0,120.0,3.0,1.0,2.0,,2,0,0
3,9,50,109,1850000.0,173.0,4.0,3.0,2.0,100.0,2,0,0
3,9,56,84,575000.0,150.0,3.0,3.0,2.0,,2,0,1
3,9,50,322,899000.0,97.0,3.0,1.0,1.0,69.0,2,0,0
3,9,21,707,750000.0,89.0,2.0,4.0,1.0,,2,0,0
3,9,61,636,840000.0,100.0,3.0,2.0,2.0,,2,0,0
3,9,58,271,800000.0,125.0,3.0,1.0,1.0,,2,0,1
3,9,19,358,330000.0,90.0,2.0,3.0,1.0,18.0,2,0,0
3,9,11,48,1450000.0,140.0,4.0,3.0,2.0,100.0,2,0,0
3,9,21,400,650000.0,110.0,3.0,2.0,1.0,408.0,2,0,0
3,9,68,833,450000.0,107.0,3.0,3.0,2.0,855.0,2,0,2
3,9,58,349,470000.0,90.0,3.0,1.0,1.0,,2,0,0
3,9,26,45,600000.0,180.0,3.0,4.0,1.0,,2,0,2
3,9,13,552,585000.0,98.0,3.0,1.0,1.0,,2,0,0
3,9,26,445,470000.0,100.0,2.0,2.0,3.0,403.0,2,0,1
3,9,21,206,950000.0,170.0,3.0,3.0,2.0,375.0,2,0,0
3,9,14,295,1000000.0,98.0,3.0,1.0,1.0,23.0,2,0,0
3,9,65,357,540000.0,78.0,3.0,2.0,2.0,504.0,2,0,1
3,9,20,228,540000.0,65.0,2.0,2.0,1.0,8.0,2,0,0
3,9,21,206,1250000.0,200.0,3.0,3.0,1.0,370.0,2,0,5
3,9,14,46,1700000.0,136.0,3.0,4.0,2.0,613.0,2,0,0
3,9,21,564,980000.0,125.0,3.0,3.0,2.0,,2,0,0
3,9,23,336,720000.0,152.0,4.0,2.0,1.0,123.0,2,0,0
3,9,26,181,495000.0,128.0,3.0,2.0,2.0,,2,0,1
3,9,58,354,290000.0,72.0,2.0,1.0,1.0,,2,0,0
3,9,21,404,895000.0,82.0,2.0,3.0,1.0,200.0,2,0,0
3,9,21,448,1155000.0,93.0,3.0,2.0,2.0,80.0,2,0,0
3,9,26,64,750000.0,140.0,4.0,3.0,2.0,1.0,2,0,1
3,9,26,274,650000.0,130.0,3.0,3.0,3.0,1.0,2,0,1
3,9,11,435,1990000.0,200.0,3.0,2.0,2.0,,2,0,2
3,9,21,226,650000.0,122.0,3.0,2.0,1.0,69.0,2,0,0
3,9,58,333,240000.0,60.0,2.0,2.0,1.0,734.0,2,0,0
3,9,11,265,1900000.0,226.0,3.0,3.0,2.0,,2,0,1
3,9,58,576,650000.0,82.0,2.0,2.0,1.0,90.0,2,0,0
3,9,23,488,1300000.0,180.0,3.0,3.0,2.0,3.0,2,0,5
3,9,14,46,1150000.0,85.0,3.0,3.0,2.0,670.0,2,0,0
3,9,21,38,899000.0,115.0,3.0,2.0,1.0,75.0,2,0,0
3,9,21,12,358000.0,80.0,2.0,3.0,2.0,747.0,2,0,0
3,9,21,38,1800000.0,140.0,3.0,2.0,2.0,117.0,2,0,0
3,9,19,262,400000.0,80.0,3.0,3.0,1.0,,2,0,0
3,9,19,801,170000.0,72.0,2.0,1.0,1.0,20.0,2,0,0
3,9,14,484,1650000.0,156.0,4.0,4.0,2.0,200.0,2,0,0
3,9,7,328,380000.0,78.0,2.0,2.0,1.0,1001.0,2,0,0
3,9,58,644,590000.0,75.0,2.0,2.0,1.0,80.0,2,0,0
3,9,21,342,1500000.0,116.0,3.0,3.0,2.0,,2,0,0
3,9,21,549,949000.0,121.0,3.0,3.0,1.0,42.0,2,0,0
3,9,21,558,1600000.0,115.0,3.0,2.0,2.0,140.0,2,0,0
3,9,21,558,1320000.0,140.0,3.0,1.0,1.0,182.0,2,0,0
3,9,21,226,1320000.0,125.0,3.0,1.0,2.0,,2,0,0
3,9,58,822,525000.0,70.0,2.0,2.0,1.0,2.0,2,0,0
3,9,21,342,970000.0,102.0,3.0,2.0,2.0,135.0,2,0,0
3,9,21,12,530000.0,50.0,1.0,1.0,1.0,13.0,2,0,0
3,9,21,619,981000.0,97.0,3.0,2.0,2.0,350.0,2,0,0
3,9,11,27,1500000.0,111.0,2.0,1.0,2.0,502.0,2,0,0
3,9,58,576,650000.0,75.0,2.0,2.0,1.0,97.0,2,0,0
3,9,21,496,750000.0,112.0,3.0,2.0,1.0,,2,0,0
3,9,13,808,400000.0,50.0,2.0,1.0,1.0,,2,0,0
3,9,19,264,290000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,21,56,525000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,21,448,525000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,19,209,520000.0,100.0,3.0,2.0,1.0,,2,0,0
3,9,21,786,900000.0,150.0,3.0,2.0,1.0,,2,0,0
3,9,58,834,1200000.0,184.0,3.0,1.0,2.0,,2,0,5
3,9,62,153,1400000.0,200.0,3.0,3.0,2.0,345.0,2,0,1
3,9,71,643,350000.0,53.0,2.0,1.0,1.0,59.0,2,0,0
3,9,58,333,1500000.0,230.0,2.0,1.0,2.0,277.0,2,0,5
3,9,21,12,358000.0,80.0,2.0,3.0,2.0,747.0,2,0,0
3,9,21,38,1800000.0,140.0,3.0,2.0,2.0,117.0,2,0,0
3,9,19,801,170000.0,72.0,2.0,1.0,1.0,20.0,2,0,0
3,9,14,484,1650000.0,156.0,4.0,4.0,2.0,200.0,2,0,0
3,9,11,27,1430000.0,117.0,2.0,2.0,2.0,503.0,2,0,0
3,9,21,342,630000.0,95.0,3.0,1.0,1.0,46.0,2,0,0
3,9,58,577,600000.0,70.0,2.0,3.0,1.0,25.0,2,0,0
3,9,71,413,780000.0,96.0,3.0,2.0,1.0,,2,0,0
3,9,58,333,780000.0,170.0,4.0,4.0,2.0,397.0,2,0,5
3,9,21,404,1040000.0,145.0,3.0,4.0,1.0,100.0,2,0,0
3,9,19,49,390000.0,78.0,3.0,1.0,1.0,360.0,2,0,0
3,9,21,617,750000.0,90.0,2.0,3.0,1.0,,2,0,0
3,9,14,484,1470000.0,156.0,4.0,5.0,2.0,,2,0,0
3,9,21,12,510000.0,44.0,1.0,1.0,1.0,16.0,2,0,0
3,9,21,496,800000.0,120.0,3.0,2.0,1.0,311.0,2,0,0
3,9,21,275,1470000.0,130.0,3.0,1.0,2.0,325.0,2,0,0
