state,city,neighborhood,street,price,area,rooms,bathrooms,garage,description,url,number,done,furnished,type
RJ,NITEROI,PENDOTIBA,ESTRADA CAETANO MONTEIRO,1250000.0,230,4,2,2,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-mobiliado-badu-niteroi-230m2-id-2567813087,1833,2,1,CASA DE CONDOMINIO
RJ,NITEROI,SAO FRANCISCO,ESTRADA LEOPOLDO FROES,4000000.0,800,4,3,4,null,www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-sao-francisco-niteroi-800m2-id-2568372878,394,2,0,CASA
RJ,NITEROI,CENTRO,RUA VISCONDE DO URUGUAI,500000.0,108,3,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-niteroi-108m2-id-2624636681,246,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA DOUTOR CARLOS HALFELD,1130000.0,93,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-icarai-niteroi-93m2-id-2685282873,9,2,0,APARTAMENTO
RJ,NITEROI,INGA,RUA PRESIDENTE DOMICIANO,340000.0,108,3,2,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-armario-de-cozinha-inga-niteroi-108m2-id-2650357472,227,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA NOBREGA,1040000.0,103,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-icarai-niteroi-103m2-id-2653084862,null,2,1,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA JORNALISTA ALBERTO FRANCISCO TORRES,2200000.0,243,4,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-icarai-niteroi-243m2-id-2598303630,0,2,1,APARTAMENTO
RJ,NITEROI,MARAVISTA,RUA FERDINANDO OGNIBENI,500000.0,50,2,2,2,null,www.zapimoveis.com.br/imovel/venda-casa-2-quartos-maravista-niteroi-50m2-id-2665917530,57,2,0,CASA
RJ,NITEROI,CAMBOINHAS,RUA DOM HELDER CAMARA,3900000.0,430,4,8,7,null,www.zapimoveis.com.br/imovel/venda-casa-4-quartos-camboinhas-niteroi-430m2-id-2635785207,999,2,0,CASA
RJ,NITEROI,SANTANA,RUA BENJAMIN CONSTANT,260000.0,60,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-ar-condicionado-santana-niteroi-60m2-id-2671597509,51,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA GENERAL PEREIRA DA SILVA,1500000.0,173,3,3,1,null,www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-churrasqueira-icarai-niteroi-rj-173m2-id-2562513195,119,2,0,COBERTURA
RJ,NITEROI,ICARAI,AVENIDA JORNALISTA ALBERTO FRANCISCO TORRES,610000.0,70,2,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-icarai-niteroi-70m2-id-2669067212,null,2,1,APARTAMENTO
RJ,NITEROI,CENTRO,RUA PROFESSOR HEITOR CARRILHO,460000.0,57,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-centro-niteroi-57m2-id-2669990405,null,2,1,APARTAMENTO
RJ,NITEROI,ICARAI,RUA LOPES TROVAO,1150000.0,140,3,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-icarai-niteroi-140m2-id-2669987509,88,2,1,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA DOUTOR SARDINHA,564000.0,70,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-santa-rosa-niteroi-70m2-id-2532738952,null,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA NORONHA TORREZAO,530000.0,70,3,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-santa-rosa-niteroi-70m2-id-2637356782,212,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA SETE DE SETEMBRO,1000000.0,140,3,1,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-icarai-niteroi-140m2-id-2660808667,84,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA LOPES TROVAO,715000.0,100,3,3,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-interfone-icarai-niteroi-100m2-id-2567813361,69,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA EVILASIO SILVA,180000.0,85,2,2,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-fonseca-niteroi-85m2-id-2672579997,20,2,0,APARTAMENTO
RJ,NITEROI,SAO LOURENCO,TRAVESSA SANTO ANTONIO,229000.0,59,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-sao-lourenco-niteroi-59m2-id-2647474680,260,2,0,APARTAMENTO
RJ,NITEROI,MACEIO,ESTRADA PACHECO DE CARVALHO,3300000.0,1000,4,6,3,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-maceio-niteroi-1000m2-id-2568202194,null,2,0,CASA DE CONDOMINIO
RJ,NITEROI,BADU,ESTRADA CAETANO MONTEIRO,1230000.0,390,4,4,2,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-churrasqueira-badu-niteroi-390m2-id-2675850734,null,2,0,CASA DE CONDOMINIO
RJ,NITEROI,MATAPACA,RUA CANDIDO PORTINARI,1290000.0,270,3,4,4,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-mata-paca-niteroi-270m2-id-2562153725,null,2,0,CASA DE CONDOMINIO
RJ,NITEROI,CENTRO,RUA VISCONDE DO URUGUAI,1200000.0,170,null,1,null,null,www.zapimoveis.com.br/imovel/venda-loja-salao-com-deposito-privativo-centro-niteroi-170m2-id-2624463504,null,2,0,PONTO COMERCIAL/LOJA/BOX
RJ,NITEROI,LARGO DA BATALHA,TRAVESSA NOSSA SENHORA DE FATIMA,950000.0,390,3,1,4,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-largo-da-batalha-niteroi-390m2-id-2667546600,289,2,0,CASA DE CONDOMINIO
RJ,NITEROI,CENTRO,RUA SAO JOAO,325000.0,100,3,2,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-centro-niteroi-100m2-id-2624649514,101,2,0,APARTAMENTO
RJ,NITEROI,BARRETO,RUA DOUTOR LUIZ PALMIER,460000.0,62,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-barreto-niteroi-62m2-id-2636533498,1001,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA MIGUEL DE FRIAS,820000.0,130,3,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-icarai-niteroi-130m2-id-2582483098,211,2,1,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA JORNALISTA ALBERTO FRANCISCO TORRES,1900000.0,140,3,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-elevador-icarai-niteroi-rj-140m2-id-2685437634,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA GENERAL PEREIRA DA SILVA,570000.0,80,2,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-hall-de-entrada-icarai-niteroi-80m2-id-2600487265,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA CORONEL MOREIRA CESAR,730000.0,140,2,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-icarai-niteroi-140m2-id-2586722145,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA JOAQUIM TAVORA,935000.0,140,4,2,1,null,www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-piscina-icarai-niteroi-rj-140m2-id-2677641411,122,2,0,COBERTURA
RJ,NITEROI,ICARAI,AVENIDA ROBERTO SILVEIRA,750000.0,90,2,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-icarai-niteroi-rj-90m2-id-2567813228,349,2,0,APARTAMENTO
